time_s,x_dx,x_dy,y_dx,y_dy
0.0,9.08103534063095,0.21267394761260117,-0.06378819432834812,9.071249112121444
0.5016666666666667,9.081899611866874,0.21401288729207146,-0.06424291121388356,9.070177731726664
1.0016666666666667,9.081886520639305,0.21196000364360282,-0.06298537391022505,9.070480507675427
1.5033333333333334,9.081654463102062,0.21340075390178473,-0.06358708067329574,9.071046421120368
2.0033333333333334,9.081464411604335,0.21185464286801334,-0.06496284333121856,9.07029605676856
2.505,9.082030084485407,0.2159047668132731,-0.06375890855370367,9.069202494806676
3.006666666666667,9.082017435713508,0.2130244263944615,-0.06268435984672509,9.071883486287497
3.506666666666667,9.081322823444049,0.21433725519877952,-0.06278172352847902,9.0702406854549
4.008333333333334,9.082893585394906,0.21525130018726135,-0.06247468716015436,9.070554932390142
4.508333333333334,9.081803182874985,0.2136977525651542,-0.06298316120628791,9.069004643795274
5.01,9.083245807434063,0.21152103069533285,-0.06244769800048813,9.069677136527613
5.511666666666667,9.083817122972638,0.21140366810163255,-0.06615980978445944,9.07084252375348
18.503333333333334,9.082588447536429,0.21406612594181962,-0.06283855786248471,9.06687125456709
19.005,9.082593211043081,0.21598874201681612,-0.06669020699963626,9.071412538975455
19.505,9.080480041461822,0.21565453573365054,-0.06472127760163787,9.066179500175018
20.006666666666668,9.080540842025892,0.21295618885110607,-0.06414454114380463,9.068825308402515
20.506666666666668,9.07985182091676,0.21286158299616056,-0.06518612401890166,9.070603400389649
21.008333333333333,9.082034565144616,0.21346681022412212,-0.06473778455171599,9.067772935199908
21.508333333333333,9.082625869484842,0.21709963656330378,-0.0659827656453392,9.069680282533087
22.01,9.08341887796421,0.21819738012257472,-0.06552937241686917,9.069215316435248
22.511666666666667,9.082174390531934,0.21577247274879902,-0.06537221901497875,9.068028903208942
23.011666666666667,9.08448586098525,0.21571659025199516,-0.0664215423596803,9.074034004304854
23.513333333333332,9.082531140897741,0.21707674354055895,-0.06366719818651151,9.072660182664508
24.013333333333332,9.082040660385207,0.21320468516488691,-0.06485557540070729,9.06878352006449
24.515,9.082077207995475,0.21429645098384859,-0.06217374681267966,9.069158528179562
25.0,9.082219550963117,0.21550626495683042,-0.06475521360273608,9.068061624617387
25.5,9.082000691163566,0.21119006945879426,-0.06402463326269474,9.069586508430765
26.001666666666665,9.08193764268165,0.21347638548481182,-0.06363860574304524,9.068406510215748
26.501666666666665,9.081564602709053,0.21320006090358867,-0.06332076610165481,9.069078683868304
27.003333333333334,9.082536444187923,0.2161169507700676,-0.06515844911869653,9.070482261261622
27.505,9.08185005787901,0.21756712710019183,-0.06428428794979832,9.070122778448846
28.005,9.082677219490435,0.2141819839172434,-0.06393464492033882,9.069845114970455
28.506666666666668,9.08305601315987,0.21540371826491853,-0.06449666170973124,9.069171988676821
29.006666666666668,9.082713234486654,0.2148906367741924,-0.06399216967662281,9.070785071906101
29.508333333333333,9.082943740430824,0.21541874726543447,-0.06469584686755157,9.069619663139422
30.01,9.08147162506073,0.2146196259415048,-0.06447859160344846,9.069598962491058
30.51,9.082369631434213,0.21151010018250138,-0.06450046089848561,9.069612878122978
31.011666666666667,9.083428380956763,0.21206954616461032,-0.06549030365567188,9.070366438298155
31.511666666666667,9.082044637786945,0.21645417273360076,-0.06503424337729834,9.068476124988067
32.013333333333335,9.08343988262283,0.2128731329519234,-0.06487426383683109,9.06989389843602
32.515,9.082162515149495,0.21586459253026077,-0.06426134921608677,9.06975212573442
33.015,9.081970756912,0.21678888932714943,-0.06383960179302728,9.068784953393198
33.5,9.083452662068074,0.21525829230732038,-0.06531569445963634,9.069889218533296
34.0,9.082675688156494,0.21461043418795672,-0.06516235029412551,9.069917840924546
34.501666666666665,9.082409715911275,0.21515840825783505,-0.06469397167508689,9.068170292279204
35.00333333333333,9.082692340585766,0.21641271697407966,-0.06541090715284274,9.067919623198256
35.50333333333333,9.081865173199173,0.21618634963816616,-0.06578455411592515,9.068037863094734
36.005,9.082858159326445,0.21554184817330224,-0.06288737765639081,9.069832960790237
36.505,9.082058041782098,0.21457687326991304,-0.0677562383741413,9.069479112386853
37.00666666666667,9.082198598968386,0.2163190817597314,-0.06422615561971096,9.06986718255054
37.50666666666667,9.083086614404358,0.21348753858578237,-0.06404580458848054,9.069696888845924
38.00833333333333,9.082086634348261,0.21320507265459476,-0.06307330506971924,9.069640995896364
38.51,9.083106985851073,0.21562313374269287,-0.06613726212825756,9.06909218552053
39.01,9.081489596366326,0.21218089088389433,-0.06467884603308588,9.068142404691233
39.51166666666666,9.082817047680201,0.21364802526739088,-0.06525989977467361,9.068952928821899
40.01166666666666,9.082394620838793,0.2166146109548042,-0.06516130521461912,9.068738503382292
40.513333333333335,9.082926269248636,0.2124073498624328,-0.06454320778146981,9.069958828860054
41.015,9.082639116509174,0.2145572869145912,-0.06471072794092483,9.069102747547674
41.515,9.082206333794543,0.21533788332049758,-0.06541377559219655,9.068056128656096
42.0,9.08339761127134,0.21355580699642254,-0.06655899129569452,9.068679514853482
42.5,9.081937466984154,0.21476788280463885,-0.06618435972856017,9.070622767027475
43.001666666666665,9.082753034581675,0.21492224542264116,-0.06405492286266963,9.070126771991852
43.50333333333333,9.08354256963843,0.21592573311350738,-0.06562419342253634,9.070485071944827
44.00333333333333,9.083651672491476,0.21524623346792413,-0.06302423782653233,9.0704694552131
44.505,9.08322580561475,0.21431039392584633,-0.0646505383814551,9.069631581609046
45.005,9.082678048284635,0.21483608891607253,-0.06465038397716923,9.068543980994566
45.50666666666667,9.084230313965328,0.2159016098398017,-0.06678579817505403,9.068153627516512
46.00833333333333,9.08486341360168,0.21653534826017012,-0.06697520545626154,9.071192942937126
46.50833333333333,9.084002701483984,0.21732935566355466,-0.06374122565779404,9.071272113398612
47.01,9.084483720345778,0.21557528837750728,-0.06586840674829965,9.071390458855554
47.51,9.084560712734188,0.21302372737943204,-0.06656637115091213,9.070780444787403
48.01166666666666,9.083832409303096,0.21451819322325125,-0.0661204325674799,9.070936189304973
48.513333333333335,9.084003603237742,0.21413868728143196,-0.06770418505173509,9.070560417501314
49.013333333333335,9.08364645817103,0.21386463116334653,-0.06609568092875144,9.06897044748276
49.515,9.084096086186364,0.2140118992524584,-0.0653758362517972,9.069557016025378
50.015,9.083614272518282,0.2148515530166247,-0.0665834085773755,9.070865710741906
50.5,9.085662848588287,0.21673486160331357,-0.06586141011830828,9.070757086805767
51.0,9.085049144075905,0.21922283808723933,-0.06434117208243781,9.07053702973523
51.501666666666665,9.087672800590605,0.21472619630253137,-0.06547172533914468,9.072130231886135
52.00333333333333,9.08914736390353,0.2136019852497375,-0.06376128304727899,9.076453462556763
52.50333333333333,9.083803149298184,0.21340867821896572,-0.06486710531211289,9.07289873600469
53.005,9.082587287302099,0.2172410620571318,-0.06707066500850417,9.070330217853847
53.505,9.081949256878868,0.2136725694749867,-0.06487485154328938,9.070177583064416
54.00666666666667,9.082792339985199,0.21319599315798735,-0.06497631539137169,9.06909127904228
54.50833333333333,9.083059053575598,0.21836583610993943,-0.06449479994947489,9.069556022642395
55.00833333333333,9.083013528744955,0.2137948416799619,-0.0651231331778665,9.070155926290546
55.51,9.081762024086636,0.2156794509042199,-0.06493816636408645,9.07110693971314
56.01,9.082338078058937,0.21492332872720243,-0.0642864092086781,9.070058254588426
56.51166666666666,9.08147902642382,0.21500793008300084,-0.06493500299831374,9.068280482400661
57.013333333333335,9.0820019421462,0.21794386329815132,-0.06524656249984429,9.067607713675134
57.513333333333335,9.082572897466857,0.21412662542006028,-0.06447460290858265,9.06823461045627
58.015,9.081799833205855,0.21413302378890822,-0.06556559334143668,9.06988690404631
58.515,9.08184528098055,0.216185738285282,-0.06279204177811572,9.069004395155575
59.0,9.086932090075592,0.21799945074709776,-0.061765471123152775,9.071475792775807
59.501666666666665,9.08517183720042,0.21298272093975076,-0.06331774474822571,9.06984343789062
60.001666666666665,9.086785551096165,0.21434239660555493,-0.06329012656492873,9.072544698849729
60.50333333333333,9.08591029716514,0.21427807000750362,-0.0629043168881498,9.070091082083662
61.00333333333333,9.086141227102814,0.21262769976601792,-0.06327811302467826,9.069876713285144
